frame_idx,entropy,all_zero,ascii
13874,1.1598,0,0
13875,2.9349,0,0
13876,1.9916,0,0
13877,2.2989,0,0
13878,3.8187,0,0
13879,4.3598,0,0
13880,4.5410,0,1
13881,3.6517,0,0
13882,2.4903,0,0
13883,2.2682,0,0
13884,2.2682,0,0
13885,2.0746,0,0
13886,3.6569,0,1
13887,4.1844,0,1
13888,3.8759,0,0
13889,3.6385,0,1
13890,4.2960,0,0
13891,2.7530,0,0
13892,3.7115,0,1
13893,4.3266,0,0
13894,4.1794,0,1
13895,4.1720,0,1
13896,1.3406,0,0
13897,1.9690,0,0
13898,1.6564,0,0
13899,1.4779,0,0
13900,3.4898,0,0
13901,4.0764,0,0
13902,4.7260,0,0
13903,2.4483,0,0
13904,2.8192,0,0
13905,2.7446,0,0
13906,2.3336,0,0
13907,1.9582,0,0
13908,4.2045,0,0
13909,4.3817,0,1
13910,3.7911,0,1
13911,3.9428,0,0
13912,3.6431,0,0
13913,2.6715,0,0
13914,3.4506,0,0
13915,4.7826,0,0
13916,3.9890,0,1
13917,3.4677,0,0
13918,1.2356,0,0
13919,2.9110,0,0
13920,1.6248,0,0
13921,2.6580,0,0
13922,3.4410,0,0
13923,3.9543,0,0
13924,4.2083,0,1
13925,2.9490,0,0
13926,1.7318,0,0
13927,2.0544,0,0
13928,2.9031,0,1
13929,1.1871,0,0
13930,4.4017,0,0
13931,4.5629,0,1
13932,4.3229,0,1
13933,4.2376,0,0
13934,0.0000,1,0
13935,0.0000,1,0
13936,3.5439,0,0
13937,0.0000,1,0
13938,0.0000,1,0
13939,1.6650,0,0
13940,3.2137,0,0
13941,2.4850,0,0
13942,2.3388,0,0
13943,3.7766,0,0
13944,4.1965,0,1
13945,4.9439,0,0
13946,3.0490,0,0
13947,2.5601,0,0
13948,2.2322,0,0
13949,2.0727,0,0
13950,2.3287,0,0
13951,4.3137,0,1
13952,3.6814,0,0
13953,4.2254,0,1
13954,3.9023,0,0
13955,4.1709,0,0
13956,3.7405,0,0
13957,3.6126,0,0
13958,5.3240,0,0
13959,4.3954,0,1
13960,3.8889,0,0
13961,1.1994,0,0
13962,2.7177,0,0
13963,1.7988,0,0
13964,2.1462,0,0
13965,3.7727,0,0
13966,4.6822,0,1
13967,4.8471,0,1
13968,3.5278,0,0
13969,2.3343,0,0
13970,2.6866,0,0
13971,2.1354,0,0
13972,1.9952,0,0
13973,4.1344,0,0
13974,3.9483,0,1
13975,3.8774,0,0
13976,3.9356,0,0
13977,4.0457,0,0
13978,3.3181,0,0
13979,4.0129,0,0
13980,3.4311,0,0
13981,4.2580,0,1
13982,3.5825,0,1
13983,1.5018,0,0
13984,2.8941,0,0
13985,2.2538,0,0
13986,2.0866,0,0
13987,3.8509,0,0
13988,4.9130,0,1
13989,4.9007,0,1
13990,3.9543,0,0
13991,2.3270,0,0
13992,2.9599,0,0
13993,2.4034,0,1
13994,1.9551,0,0
13995,4.4258,0,1
13996,4.0377,0,1
13997,3.9085,0,1
13998,3.9672,0,0
13999,4.0861,0,0
14000,3.3601,0,1
14001,4.1617,0,0
14002,4.8040,0,0
14003,4.2351,0,1
14004,2.6770,0,0
14005,1.5217,0,0
14006,3.0151,0,0
14007,2.3513,0,0
14008,2.3412,0,0
14009,4.0008,0,0
14010,4.6832,0,0
14011,5.1948,0,0
14012,3.1726,0,0
14013,2.8534,0,0
14014,2.7695,0,0
14015,2.0564,0,0
14016,2.2903,0,0
14017,4.3184,0,0
14018,4.1983,0,0
14019,3.7982,0,0
14020,3.7638,0,0
14021,4.0227,0,0
14022,3.2666,0,0
14023,4.2119,0,0
14024,4.0646,0,0
14025,4.4384,0,1
14026,3.5072,0,0
14027,1.1752,0,0
14028,2.7699,0,0
14029,1.9673,0,0
14030,2.1569,0,0
14031,3.7577,0,0
14032,4.7553,0,1
14033,4.8468,0,0
14034,3.7221,0,0
14035,2.5887,0,0
14036,2.6004,0,0
14037,2.1936,0,0
14038,2.3703,0,0
14039,4.2952,0,1
14040,4.0421,0,0
14041,3.5971,0,1
14042,3.9796,0,0
14043,4.1458,0,0
14044,3.4009,0,0
14045,3.9193,0,0
14046,3.9977,0,1
14047,4.4583,0,1
14048,3.2414,0,0
14049,1.3177,0,0
14050,2.4266,0,0
14051,1.6170,0,0
14052,2.0563,0,0
14053,3.4163,0,0
14054,4.6583,0,1
14055,4.9082,0,0
14056,3.0622,0,0
14057,2.6185,0,0
14058,2.6882,0,0
14059,2.4825,0,0
14060,2.0079,0,0
14061,4.2303,0,1
14062,4.3582,0,1
14063,3.8875,0,1
14064,3.9183,0,0
14065,4.1348,0,0
14066,3.1756,0,0
14067,3.8813,0,0
14068,4.3234,0,0
14069,4.5575,0,0
14070,4.0222,0,0
14071,1.1115,0,0
14072,2.5426,0,0
14073,1.6974,0,0
14074,2.0230,0,0
14075,3.1554,0,0
14076,4.5291,0,1
14077,4.5951,0,0
14078,3.1862,0,1
14079,2.1802,0,0
14080,2.7713,0,0
14081,1.8136,0,0
14082,1.9732,0,0
14083,3.7763,0,1
14084,3.9228,0,0
14085,3.7054,0,0
14086,3.4921,0,0
14087,3.2862,0,0
14088,2.4497,0,0
14089,3.8179,0,0
14090,3.4128,0,0
14091,4.0730,0,1
14092,3.1591,0,0
14093,1.4596,0,0
14094,2.9214,0,0
14095,1.8623,0,0
14096,2.3858,0,0
14097,3.9986,0,1
14098,4.3339,0,1
14099,5.0322,0,0
14100,2.7898,0,0
14101,1.9660,0,0
14102,2.1268,0,0
14103,1.3174,0,0
14104,1.8858,0,0
14105,3.0402,0,1
14106,3.2797,0,0
14107,3.4722,0,1
14108,3.7105,0,0
14109,4.0466,0,0
14110,2.9961,0,0
14111,4.3031,0,0
14112,4.0305,0,0
14113,4.3900,0,1
14114,2.8376,0,0
14115,1.3355,0,0
14116,3.0359,0,0
14117,1.9701,0,0
14118,2.4936,0,0
14119,3.6819,0,0
14120,4.8505,0,1
14121,4.9475,0,1
14122,3.3676,0,0
14123,2.4427,0,0
14124,2.3730,0,0
14125,2.4967,0,0
14126,2.0444,0,0
14127,4.2021,0,0
14128,3.9306,0,0
14129,3.9353,0,1
14130,3.8978,0,0
14131,3.9324,0,0
14132,2.9993,0,0
14133,4.4433,0,0
14134,4.1864,0,0
14135,4.5264,0,1
14136,4.4106,0,1
14137,1.8972,0,0
14138,3.4783,0,0
14139,2.3338,0,0
14140,2.8744,0,0
14141,4.1276,0,0
14142,4.7931,0,0
14143,5.2936,0,1
14144,3.5547,0,1
14145,2.6560,0,0
14146,2.8015,0,0
14147,2.5209,0,0
14148,2.4490,0,0
14149,4.5043,0,0
14150,4.3607,0,1
14151,3.9834,0,1
14152,4.2176,0,0
14153,4.0465,0,0
14154,3.6207,0,0
14155,4.4819,0,1
14156,4.5348,0,1
14157,4.6970,0,0
14158,4.6976,0,1
14159,1.6414,0,0
14160,3.1293,0,0
14161,2.1242,0,0
14162,2.6994,0,0
14163,3.8804,0,0
14164,4.6661,0,1
14165,5.1900,0,1
14166,2.9579,0,1
14167,2.3215,0,0
14168,3.0129,0,0
14169,2.8692,0,0
14170,2.1746,0,0
14171,4.5650,0,1
14172,4.3788,0,0
14173,4.2402,0,1
14174,4.2755,0,0
14175,3.6783,0,0
14176,2.9533,0,0
14177,4.0555,0,0
14178,4.5053,0,0
14179,4.3073,0,0
14180,3.3719,0,0
14181,1.4629,0,0
14182,2.4167,0,0
14183,1.5371,0,0
14184,2.1265,0,0
14185,3.5679,0,0
14186,4.7540,0,1
14187,5.2100,0,1
14188,2.7786,0,0
14189,2.7540,0,0
14190,2.6104,0,0
14191,2.2867,0,0
14192,2.2716,0,0
14193,4.5379,0,1
14194,4.3063,0,0
14195,3.7831,0,1
14196,4.0837,0,1
14197,3.9205,0,0
14198,3.2572,0,0
14199,4.2141,0,0
14200,5.0015,0,0
14201,4.5929,0,0
14202,3.8843,0,1
14203,1.0719,0,0
14204,2.6444,0,0
14205,1.7038,0,0
14206,2.0936,0,0
14207,2.8226,0,0
14208,3.5021,0,0
14209,3.7612,0,0
14210,2.4940,0,0
14211,0.0000,1,0
14212,0.0000,1,0
14213,0.0000,1,0
14214,0.0000,1,0
14215,0.0000,1,0
14216,0.0000,1,0
14217,0.3453,0,0
14218,0.3453,0,0
14219,0.1607,0,0
14220,0.1607,0,0
14221,0.6269,0,0
14222,4.5948,0,1
14223,2.6931,0,0
14224,1.0404,0,0
14225,0.0000,1,0
14226,0.0000,1,0
14227,0.0000,1,0
14228,0.1072,0,0
14229,0.1072,0,0
14230,0.1072,0,0
14231,0.0000,1,0
14232,0.0000,1,0
14233,1.2019,0,0
14234,1.0967,0,0
14235,0.9203,0,0
14236,1.7397,0,0
14237,2.4729,0,0
14238,1.7108,0,0
14239,2.0364,0,0
14240,3.5358,0,1
14241,4.6478,0,0
14242,4.7576,0,0
14243,3.1131,0,1
14244,2.5042,0,0
14245,2.5941,0,0
14246,2.2743,0,0
14247,1.8099,0,0
14248,4.1069,0,1
14249,3.8754,0,0
14250,3.9545,0,1
14251,3.5913,0,0
14252,4.1934,0,1
14253,3.0915,0,0
14254,4.2297,0,0
14255,3.1367,0,0
14256,4.4528,0,0
14257,4.8841,0,1
14258,1.3795,0,0
14259,2.9228,0,0
14260,1.8468,0,0
14261,2.4307,0,0
14262,3.7809,0,1
14263,4.1765,0,0
14264,4.3975,0,0
14265,3.3655,0,0
14266,2.1478,0,0
14267,2.7428,0,0
14268,2.2632,0,0
14269,2.1798,0,0
14270,3.9864,0,1
14271,4.3456,0,0
14272,3.9866,0,1
14273,4.2255,0,0
14274,3.8109,0,0
14275,3.2012,0,0
14276,4.0894,0,0
14277,3.8917,0,0
14278,4.3693,0,0
14279,4.4502,0,1
14280,1.4743,0,0
14281,3.0907,0,0
14282,2.7601,0,0
14283,1.7685,0,0
14284,4.0464,0,0
14285,4.5108,0,0
14286,4.7883,0,1
14287,3.5567,0,0
14288,2.5476,0,0
14289,2.4121,0,0
14290,2.3458,0,0
14291,2.2194,0,0
14292,4.2979,0,0
14293,4.0129,0,0
14294,4.0653,0,0
14295,3.9942,0,0
14296,3.9762,0,0
14297,2.9716,0,1
14298,3.8247,0,0
14299,4.1399,0,0
14300,4.3450,0,1
14301,2.0954,0,0
14302,1.5430,0,0
14303,2.8799,0,0
14304,1.9265,0,0
14305,2.4479,0,0
14306,3.6838,0,0
14307,4.5357,0,0
14308,5.0452,0,0
14309,3.1428,0,0
14310,2.1440,0,0
14311,1.9520,0,0
14312,1.8384,0,0
14313,1.8771,0,0
14314,3.6677,0,0
14315,3.3494,0,0
14316,3.7688,0,1
14317,3.6680,0,0
14318,3.1331,0,0
14319,2.5981,0,0
14320,3.7749,0,0
14321,1.7331,0,0
14322,4.2731,0,0
14323,1.4544,0,0
14324,1.4289,0,0
14325,2.9282,0,0
14326,1.5661,0,0
14327,2.5491,0,0
14328,3.8773,0,0
14329,4.3771,0,1
14330,4.9219,0,1
14331,3.0115,0,0
14332,2.0870,0,0
14333,2.4662,0,0
14334,2.1572,0,0
14335,2.2043,0,0
14336,3.6917,0,0
14337,3.8228,0,1
14338,3.6403,0,1
14339,3.9288,0,0
14340,3.7317,0,0
14341,3.0793,0,0
14342,4.0733,0,0
14343,3.6158,0,0
14344,4.6165,0,1
14345,2.7379,0,1
14346,1.9398,0,0
14347,3.1353,0,0
14348,2.2754,0,0
14349,2.5076,0,0
14350,4.0836,0,0
14351,4.9610,0,0
14352,5.2988,0,0
14353,3.6537,0,0
14354,2.1911,0,0
14355,2.5615,0,0
14356,2.7150,0,0
14357,2.4899,0,0
14358,4.2944,0,1
14359,4.0103,0,0
14360,3.6481,0,1
14361,4.3667,0,0
14362,3.5551,0,0
14363,3.2252,0,0
14364,3.7938,0,1
14365,3.5497,0,0
14366,4.2451,0,1
14367,2.7968,0,0
14368,1.5634,0,0
14369,3.1284,0,0
14370,2.2140,0,0
14371,2.5544,0,0
14372,4.0995,0,0
14373,4.4889,0,0
14374,5.1517,0,1
14375,3.1604,0,0
14376,2.3089,0,0
14377,3.1616,0,0
14378,2.3807,0,0
14379,2.1671,0,0
14380,4.5332,0,0
14381,4.1338,0,1
14382,3.9433,0,0
14383,4.3309,0,0
14384,4.0813,0,0
14385,3.4322,0,0
14386,4.3234,0,0
14387,4.8526,0,0
14388,4.8133,0,0
14389,4.0948,0,1
14390,1.5899,0,0
14391,3.2048,0,0
14392,2.2016,0,0
14393,2.3824,0,0
14394,3.7138,0,1
14395,4.7580,0,1
14396,5.2631,0,1
14397,2.7296,0,0
14398,3.0381,0,0
14399,3.0922,0,0
14400,2.6197,0,0
14401,2.6569,0,1
14402,4.7912,0,0
14403,4.7564,0,0
14404,3.9573,0,1
14405,4.1011,0,0
14406,3.8362,0,0
14407,3.7593,0,0
14408,4.3405,0,0
14409,4.8475,0,1
14410,4.6744,0,0
14411,3.4834,0,1
14412,1.7109,0,0
14413,3.0937,0,0
14414,2.6830,0,1
14415,2.0688,0,0
14416,4.3729,0,1
14417,4.8232,0,1
14418,5.1792,0,1
14419,3.5661,0,0
14420,2.7139,0,0
14421,2.7245,0,0
14422,2.4792,0,0
14423,2.5137,0,1
14424,4.4969,0,0
14425,4.5758,0,1
14426,3.6350,0,1
14427,4.1660,0,0
14428,3.9767,0,0
14429,3.3169,0,1
14430,4.2927,0,0
14431,4.6564,0,0
14432,4.4071,0,1
14433,3.3876,0,1
14434,1.3030,0,0
14435,3.2362,0,0
14436,2.2519,0,0
14437,2.4359,0,0
14438,4.1589,0,1
14439,4.7584,0,1
14440,5.0649,0,0
14441,3.8108,0,1
14442,2.1492,0,0
14443,2.7993,0,0
14444,2.0534,0,0
14445,2.5994,0,0
14446,4.0299,0,0
14447,4.3330,0,1
14448,3.5198,0,1
14449,3.8054,0,0
14450,3.9796,0,0
14451,3.3484,0,0
14452,3.9558,0,0
14453,3.8791,0,0
14454,3.8972,0,0
14455,3.6711,0,0
14456,1.3088,0,0
14457,3.3320,0,0
14458,2.1564,0,0
14459,2.6040,0,0
14460,4.1865,0,0
14461,4.5566,0,0
14462,4.8993,0,1
14463,3.7263,0,0
14464,2.4784,0,0
14465,2.7060,0,1
14466,2.3711,0,0
14467,2.5337,0,0
14468,4.3538,0,0
14469,4.3465,0,0
14470,3.8255,0,1
14471,4.2143,0,0
14472,4.4044,0,0
14473,3.8378,0,0
14474,3.9583,0,0
14475,3.7985,0,0
14476,4.1690,0,1
14477,2.8810,0,0
14478,1.5850,0,0
14479,2.8156,0,0
14480,2.0742,0,0
14481,2.0036,0,0
14482,3.5026,0,1
14483,4.3796,0,0
14484,4.6805,0,1
14485,3.2027,0,0
14486,2.2540,0,0
14487,2.5679,0,0
14488,2.5421,0,0
14489,2.2295,0,0
14490,4.4915,0,1
14491,3.9628,0,0
14492,4.0895,0,1
14493,4.1169,0,0
14494,3.7611,0,0
14495,2.9908,0,0
14496,3.8132,0,0
14497,4.3778,0,0
14498,4.2033,0,1
14499,3.5099,0,1
14500,1.2281,0,0
14501,3.2503,0,0
14502,2.2773,0,1
14503,2.4806,0,0
14504,3.2053,0,0
14505,3.9603,0,1
14506,4.6645,0,0
14507,2.4027,0,0
14508,2.1245,0,0
14509,1.8146,0,0
14510,2.8313,0,1
14511,1.7770,0,0
14512,4.2344,0,0
14513,4.2761,0,0
14514,4.1972,0,1
14515,3.9054,0,0
14516,0.2142,0,0
14517,0.2142,0,0
14518,3.5117,0,0
14519,0.0000,1,0
14520,0.0000,1,0
14521,1.3861,0,0
14522,3.0912,0,0
14523,2.2693,0,0
14524,2.3676,0,0
14525,3.9882,0,0
14526,4.3931,0,0
14527,4.9878,0,0
14528,3.3075,0,0
14529,2.3269,0,0
14530,2.0501,0,0
14531,2.2491,0,1
14532,1.9685,0,0
14533,4.0578,0,0
14534,3.8627,0,0
14535,3.4873,0,1
14536,3.7799,0,0
14537,3.6436,0,0
14538,2.6493,0,1
14539,3.5113,0,0
14540,3.0041,0,0
14541,3.9581,0,0
14542,2.6603,0,0
14543,1.3848,0,0
14544,3.4198,0,0
14545,2.5236,0,0
14546,2.6228,0,1
14547,4.4388,0,1
14548,4.1165,0,1
14549,5.0974,0,0
14550,3.3024,0,0
14551,2.4230,0,0
14552,3.0044,0,0
14553,2.3912,0,0
14554,2.4861,0,0
14555,4.5296,0,0
14556,4.3349,0,0
14557,3.7318,0,1
14558,3.9127,0,0
14559,3.7995,0,1
14560,3.4748,0,0
14561,3.4951,0,0
14562,4.1234,0,0
14563,4.1741,0,1
14564,4.0312,0,0
14565,1.6904,0,0
14566,3.3488,0,0
14567,2.1742,0,0
14568,2.8098,0,0
14569,3.9227,0,0
14570,4.5440,0,0
14571,4.8940,0,0
14572,3.1534,0,1
14573,2.1365,0,0
14574,2.7373,0,0
14575,2.4248,0,0
14576,2.5118,0,0
14577,4.1387,0,0
14578,4.1897,0,0
14579,3.5787,0,0
14580,3.8756,0,0
14581,4.3700,0,1
14582,3.3082,0,0
14583,4.1633,0,0
14584,4.1953,0,1
14585,4.6510,0,0
14586,3.8279,0,0
14587,1.3721,0,0
14588,3.3505,0,0
14589,2.5961,0,0
14590,2.4175,0,0
14591,4.4474,0,0
14592,4.4158,0,1
14593,5.0746,0,0
14594,3.6102,0,0
14595,2.5423,0,0
14596,2.8223,0,0
14597,2.7065,0,0
14598,2.3816,0,0
14599,4.3698,0,1
14600,4.5387,0,0
14601,3.7835,0,1
14602,4.2296,0,0
14603,4.0700,0,0
14604,2.8111,0,0
14605,3.8782,0,0
14606,4.4445,0,1
14607,4.3185,0,0
14608,4.1661,0,0
14609,1.6678,0,0
14610,3.0221,0,0
14611,2.0556,0,0
14612,2.5483,0,0
14613,3.8646,0,0
14614,5.0815,0,1
14615,5.1357,0,1
14616,3.3729,0,0
14617,2.7525,0,0
14618,2.2592,0,0
14619,2.5305,0,0
14620,2.1101,0,0
14621,4.4323,0,1
14622,4.0142,0,0
14623,3.7485,0,1
14624,4.0538,0,0
14625,3.9141,0,0
14626,2.9361,0,0
14627,4.0806,0,0
14628,3.9191,0,0
14629,4.4889,0,0
14630,3.1761,0,1
14631,1.1638,0,0
14632,2.7374,0,0
14633,2.0241,0,0
14634,2.0658,0,0
14635,4.1936,0,1
14636,4.5199,0,0
14637,5.1238,0,1
14638,3.3138,0,0
14639,2.4809,0,0
14640,2.5177,0,0
14641,2.7354,0,0
14642,2.0602,0,0
14643,4.1881,0,0
14644,4.2323,0,1
14645,3.6693,0,1
14646,3.7534,0,0
14647,3.8205,0,0
14648,3.1625,0,0
14649,4.0103,0,0
14650,3.3774,0,1
14651,4.6747,0,1
14652,2.9938,0,1
14653,1.2646,0,0
14654,2.5878,0,0
14655,1.5017,0,0
14656,2.1874,0,0
14657,3.7368,0,0
14658,4.6726,0,1
14659,5.0572,0,0
14660,3.3492,0,1
14661,2.1096,0,0
14662,2.5681,0,1
14663,2.5028,0,0
14664,2.3352,0,0
14665,4.3589,0,0
14666,3.7918,0,1
14667,3.5008,0,1
14668,4.0918,0,0
14669,4.4077,0,0
14670,3.4459,0,1
14671,4.2392,0,0
14672,4.7240,0,1
14673,4.2343,0,0
14674,2.7623,0,1
14675,1.0661,0,0
14676,2.0062,0,0
14677,1.4503,0,0
14678,1.6181,0,1
14679,4.0056,0,0
14680,4.1620,0,0
14681,4.9071,0,0
14682,3.1310,0,0
14683,2.3617,0,0
14684,2.7369,0,0
14685,2.0551,0,0
14686,2.1028,0,0
14687,4.0238,0,1
14688,3.8839,0,1
14689,4.1127,0,1
14690,3.7850,0,0
14691,4.0294,0,0
14692,2.8531,0,0
14693,4.0686,0,0
14694,3.7672,0,0
14695,4.0798,0,0
14696,2.6182,0,0
14697,1.1988,0,0
14698,1.9726,0,0
14699,1.1654,0,0
14700,1.7015,0,0
14701,3.4594,0,0
14702,4.1671,0,0
14703,4.4710,0,0
14704,3.0381,0,0
14705,1.7333,0,0
14706,2.1521,0,0
14707,2.3238,0,0
14708,2.3097,0,0
14709,3.8753,0,0
14710,3.6536,0,1
14711,3.5793,0,1
14712,3.6776,0,1
14713,3.8888,0,0
14714,3.0195,0,0
14715,3.8532,0,0
14716,3.2474,0,0
14717,3.9665,0,1
14718,2.8112,0,0
14719,0.7493,0,0
14720,2.1322,0,0
14721,1.2560,0,0
14722,1.7340,0,0
14723,3.2315,0,0
14724,3.9952,0,1
14725,4.4400,0,1
14726,2.7526,0,0
14727,1.6349,0,0
14728,2.4348,0,0
14729,2.1507,0,0
14730,2.2716,0,0
14731,3.9441,0,0
14732,3.4607,0,0
14733,3.5296,0,1
14734,3.6646,0,0
14735,4.1386,0,0
14736,3.2597,0,0
14737,4.3283,0,0
14738,3.8282,0,0
14739,3.9253,0,1
14740,2.7457,0,0
14741,0.9354,0,0
14742,2.5258,0,0
14743,1.1958,0,0
14744,2.4063,0,0
14745,3.3899,0,0
14746,4.5606,0,1
14747,4.3294,0,1
14748,3.6864,0,0
14749,2.2391,0,0
14750,2.3495,0,0
14751,2.5156,0,0
14752,2.5862,0,0
14753,4.6289,0,1
14754,4.0846,0,0
14755,3.9208,0,1
14756,4.0504,0,0
14757,4.2444,0,1
14758,3.5339,0,0
14759,3.9716,0,0
14760,3.8600,0,0
14761,3.9431,0,0
14762,3.1166,0,0
14763,1.1868,0,0
14764,2.2132,0,0
14765,1.9008,0,1
14766,1.4381,0,0
14767,3.8035,0,0
14768,4.1242,0,1
14769,4.3512,0,0
14770,3.6681,0,0
14771,2.8511,0,0
14772,2.8535,0,0
14773,2.8523,0,0
14774,2.3696,0,0
14775,4.4323,0,0
14776,4.5820,0,1
14777,3.7338,0,1
14778,3.8680,0,0
14779,4.2081,0,0
14780,3.8932,0,0
14781,3.8738,0,0
14782,3.9497,0,1
14783,3.9842,0,1
14784,4.5906,0,1
14785,1.0359,0,0
14786,1.4634,0,0
14787,1.0038,0,0
14788,1.5092,0,0
14789,3.3813,0,1
14790,3.9671,0,0
14791,4.3542,0,0
14792,2.9340,0,0
14793,1.9481,0,0
14794,2.4497,0,0
14795,2.2983,0,0
14796,2.4229,0,0
14797,4.0651,0,0
14798,3.7126,0,0
14799,3.2265,0,1
14800,3.4463,0,1
14801,4.4971,0,0
14802,3.6819,0,0
14803,4.3617,0,0
14804,3.6448,0,0
14805,4.3734,0,1
14806,3.6637,0,0
14807,0.8943,0,0
14808,1.6139,0,0
14809,0.6395,0,0
14810,1.6626,0,0
14811,2.9603,0,0
14812,4.3490,0,0
14813,4.0864,0,0
14814,3.3364,0,0
14815,2.1591,0,0
14816,2.5076,0,0
14817,2.3785,0,0
14818,2.1022,0,0
14819,3.9241,0,0
14820,4.0663,0,0
14821,3.5068,0,1
14822,3.3998,0,1
14823,4.3150,0,0
14824,3.2878,0,0
14825,4.3013,0,0
14826,3.8076,0,0
14827,3.8773,0,1
14828,3.3462,0,0
14829,0.6965,0,0
14830,2.1600,0,0
14831,1.0753,0,0
14832,1.9247,0,0
14833,2.9125,0,0
14834,3.7678,0,1
14835,3.7061,0,0
14836,3.0499,0,0
14837,1.8167,0,0
14838,2.8598,0,0
14839,2.5571,0,0
14840,2.1206,0,0
14841,3.8576,0,0
14842,4.4218,0,1
14843,3.7049,0,1
14844,3.5943,0,1
14845,4.2592,0,0
14846,3.5096,0,0
14847,3.9798,0,0
14848,4.2243,0,0
14849,4.4762,0,0
14850,4.2953,0,0
14851,0.9833,0,0
14852,2.3436,0,0
14853,2.0141,0,0
14854,1.3241,0,0
14855,3.3296,0,0
14856,3.6269,0,1
14857,3.9491,0,0
14858,2.8678,0,0
14859,2.1437,0,0
14860,2.0493,0,0
14861,2.0538,0,0
14862,2.0759,0,0
14863,3.8331,0,0
14864,3.4074,0,0
14865,3.4452,0,0
14866,3.4452,0,0
14867,3.6701,0,0
14868,2.6643,0,0
14869,4.0475,0,0
14870,2.8340,0,0
14871,3.7681,0,0
14872,3.3166,0,0
14873,0.5664,0,0
14874,1.9172,0,0
14875,1.3576,0,0
14876,1.4370,0,0
14877,2.7319,0,0
14878,2.8776,0,0
14879,3.1565,0,0
14880,2.5099,0,0
14881,0.6797,0,0
14882,0.7075,0,0
14883,0.6791,0,0
14884,0.4319,0,0
14885,1.2393,0,0
14886,1.2014,0,0
14887,2.1549,0,0
14888,1.4659,0,0
14889,0.1607,0,0
14890,0.1607,0,0
14891,1.2265,0,0
14892,0.5734,0,0
14893,0.6263,0,0
14894,2.2747,0,0
14895,0.7904,0,0
14896,0.8993,0,0
14897,3.1432,0,0
14898,2.8942,0,0
14899,3.9509,0,1
14900,0.0000,1,0
14901,0.0000,1,0
14902,0.0000,1,0
14903,0.6076,0,0
14904,1.2976,0,0
14905,0.6571,0,0
14906,1.2593,0,0
14907,2.4958,0,0
14908,3.4435,0,1
14909,3.4957,0,0
14910,2.3856,0,0
14911,1.8139,0,0
14912,1.6954,0,0
14913,2.2609,0,0
14914,2.1363,0,0
14915,3.5478,0,0
14916,3.4266,0,0
14917,3.2426,0,1
14918,3.2726,0,0
14919,3.4547,0,0
14920,2.9561,0,0
14921,3.4682,0,0
14922,2.9369,0,0
14923,4.0575,0,0
14924,3.4828,0,0
14925,0.9753,0,0
14926,1.6197,0,0
14927,0.7087,0,0
14928,1.5348,0,0
14929,2.8794,0,0
14930,3.5119,0,0
14931,3.6574,0,1
14932,2.6304,0,0
14933,1.9844,0,0
14934,2.3709,0,0
14935,1.5805,0,0
14936,2.0905,0,0
14937,3.5455,0,1
14938,3.7510,0,0
14939,3.5654,0,0
14940,3.6333,0,1
14941,4.2064,0,1
14942,3.0567,0,0
14943,4.1556,0,0
14944,3.2908,0,0
14945,4.3588,0,1
14946,4.1189,0,1
14947,0.7478,0,0
14948,1.1082,0,0
14949,0.5625,0,0
14950,1.0894,0,0
14951,3.4715,0,0
14952,3.8559,0,1
14953,4.2994,0,1
14954,2.9607,0,1
14955,1.9046,0,0
14956,2.2502,0,0
14957,2.4765,0,0
14958,2.2942,0,0
14959,4.2917,0,0
14960,3.4512,0,0
14961,3.4615,0,1
14962,3.3082,0,0
14963,3.4750,0,0
14964,2.8709,0,0
14965,4.1054,0,0
14966,3.2680,0,0
14967,3.8114,0,1
14968,3.3506,0,0
14969,0.4153,0,0
14970,1.1658,0,0
14971,0.4153,0,0
14972,1.0900,0,0
14973,3.3587,0,0
14974,3.4476,0,0
14975,3.6674,0,1
14976,3.0548,0,0
14977,1.9855,0,0
14978,2.6970,0,0
14979,2.6652,0,0
14980,2.5198,0,0
14981,4.4084,0,1
14982,4.0522,0,0
14983,3.2868,0,1
14984,3.1996,0,0
14985,4.1626,0,0
14986,3.2865,0,0
14987,4.0405,0,0
14988,4.2547,0,0
14989,4.0298,0,0
14990,3.4269,0,0
14991,0.7815,0,0
14992,0.9193,0,0
14993,0.8099,0,0
14994,0.7447,0,0
14995,2.6888,0,0
14996,3.3318,0,1
14997,3.5749,0,0
14998,2.5812,0,0
14999,2.4191,0,0
15000,2.3311,0,0
15001,3.0917,0,1
15002,2.4482,0,0
15003,4.2332,0,1
15004,4.4324,0,1
15005,2.7585,0,0
15006,3.3518,0,1
15007,3.7306,0,0
15008,3.1396,0,0
15009,3.3221,0,1
15010,3.5512,0,0
15011,3.7751,0,0
15012,4.4584,0,0
15013,0.3788,0,0
15014,0.4607,0,0
15015,0.3788,0,0
15016,0.4395,0,0
15017,1.5704,0,0
15018,2.0121,0,0
15019,1.8992,0,0
15020,1.7766,0,0
15021,1.4845,0,0
15022,1.8806,0,0
15023,1.7070,0,1
15024,1.8850,0,0
15025,3.0836,0,1
15026,3.2876,0,0
15027,2.2133,0,0
15028,2.3753,0,0
15029,2.8281,0,0
15030,2.3816,0,0
15031,2.7910,0,1
15032,2.7104,0,0
15033,3.4525,0,0
15034,3.1423,0,0
15035,0.0000,1,0
15036,0.3331,0,0
15037,0.2386,0,0
15038,0.2020,0,0
